Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,area,harvestc,prod_turnoverc,NBP,transp,evap,interc,wd,CH4 emiss.,CH4 sink,CH4 fire,CH4 rice,prec,SoilC,SoilC_slow,LitC,VegC,Soil_CH4,ProductC,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,harvestN,prod_turnovern,SoilN,SoilN_slow,LitN,VegN,SoilNH4,SoilNO3,ProductN,estab_storageC,estab_storageN
(AD),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(m2),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 dm3/yr),(2.67018e+09 dm3/yr),(2.67018e+09 dm3/yr),(2.67018e+09 dm3/yr),(2.67018e+09 gCH4/yr),(2.67018e+09 gCH4/yr),(2.67018e+09 gCH4/yr),(2.67018e+09 gCH4/yr),(2.67018e+09 dm3/yr),(2.67018e+09 gCH4),(2.67018e+09 gC),(2.67018e+09 gC),(2.67018e+09 gC),(2.67018e+09 gC),(2.67018e+09 gC),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gC),(2.67018e+09 gN)
1733,47.139,1991.55,591.308,544.169,0.0293234,0,10.5808,5.8744e+07,2.97208,0.816529,32.798,593.973,47.9922,66.4469,0,0.00175465,-0.000586027,0.050788,0,1003.22,11933.9,4398.46,2465.39,13733,0.0014446,109.002,6.02086,2.61906,1.33944,1.41693,0.000973863,-0.00331833,0.0300455,0.03582,0.00264464,333.102,220.891,11.313,78.4061,0.0824145,0.0334189,0.351825,240,24
1734,106.198,2130.8,664.443,558.245,0.030981,0,13.5603,6.14142e+07,3.11116,1.3372,88.2181,628.078,43.0072,63.6903,0,0.00397371,-0.00160397,0.0510579,0,848.104,11941.3,4400.83,2570.25,13701.1,0.000344766,116.922,6.35408,3.44221,1.09281,2.62242,0.00102953,-0.00338985,0.0357734,0.0380281,0.0043329,333.426,221.055,11.9495,78.8645,0.0634274,0.0638477,0.377508,240,24
1735,47.7102,2029.69,608.321,560.611,0.0321602,0,10.665,6.14142e+07,3.19245,1.11439,32.767,626.652,46.6985,72.0293,0,0.00797105,-0.00325903,0.0511919,0,1039.6,11956.1,4403.32,2618.18,13672.3,0.000185429,115.808,6.07092,2.67605,1.47798,2.00271,0.00106803,-0.00319517,0.0304897,0.0389183,0.00361039,333.919,221.239,12.2577,78.5172,0.0757852,0.0570324,0.373897,240,24
1736,-53.0738,1954.35,521.805,574.879,0.0328521,0,10.6109,6.14142e+07,3.19317,0.936053,-67.7886,606.492,45.5941,70.4396,0,0.0165857,-0.00659998,0.0509323,0,1036.9,11973.3,4402.86,2546.3,13660.1,0.000169708,114.872,6.14234,2.51729,1.56416,1.63436,0.00109009,-0.00264583,0.0302587,0.0387457,0.0030321,334.259,221.266,11.7725,78.6337,0.0735208,0.0928835,0.370865,240,24
1737,71.2293,2117.33,637.015,565.785,0.0330783,0,13.5401,6.40844e+07,3.22703,1.43246,53.0622,623.902,43.8954,78.7874,0,0.00101264,-0.000269819,0.0510164,0,1026.8,11979,4405.34,2595.73,13650.3,0.00103288,122.66,6.69467,3.56741,1.05574,2.85106,0.00109919,-0.00272704,0.0360674,0.039056,0.00464529,334.537,221.436,12.0494,79.8223,0.0825655,0.0338726,0.39617,240,24
1738,-48.1732,1916.88,513.657,561.83,0.0359863,0,10.5897,6.40844e+07,3.41566,1.19274,-63.3384,599.32,48.6997,70.1423,0,0.00682972,-0.00271287,0.0508307,0,1003.24,11991.3,4404.94,2535.58,13636.1,0.00121176,121.467,5.82246,1.65111,1.72389,0.359481,0.00119458,-0.00225705,0.0301656,0.0419007,0.00386727,334.866,221.473,11.7928,78.2901,0.106454,0.037376,0.392303,240,24
1739,81.8673,2131.75,650.684,568.816,0.0357885,0,10.6262,6.40844e+07,3.31032,1.00087,66.9636,635.079,46.5033,62.2886,0,0.0048715,-0.00199498,0.0510055,0,848.2,11998.3,4407.48,2579.38,13653.3,0.000212986,120.466,6.84543,3.66866,0.921266,3.10999,0.00118934,-0.00244485,0.0307869,0.0408594,0.00324455,335.014,221.648,11.8032,80.2744,0.0655906,0.0562096,0.389058,240,24
1740,86.1181,2132.27,651.573,565.455,0.0353985,0,13.5966,6.67545e+07,3.42608,1.48625,67.6424,634.594,42.4295,59.2858,0,0.00481242,-0.00190219,0.0512919,0,776.056,12005.6,4409.93,2654.48,13630.8,0.000181718,128.197,6.50281,2.68481,1.12874,1.06958,0.00117639,-0.00243086,0.0360044,0.0423734,0.00482409,335.358,221.823,12.3715,79.1935,0.0683971,0.0582699,0.414211,240,24
1741,-27.9886,1941.96,535.505,563.494,0.0367095,0,10.6676,6.67545e+07,3.52515,1.2379,-43.384,581.753,41.6382,81.3746,0,0.00312405,-0.00112425,0.0512043,0,1253.3,12017.6,4409.12,2613.75,13617.5,0.00281407,126.959,6.16947,2.38872,1.50484,1.03012,0.00121935,-0.0020271,0.0304106,0.0434389,0.00401724,335.717,221.825,12.2247,78.4406,0.0862959,0.0351371,0.410194,240,24
1742,-44.1932,1962.09,526.817,571.01,0.0398765,0,10.6155,6.67545e+07,3.51251,1.03912,-59.3225,591.706,43.8745,70.0233,0,0.00416848,-0.00145834,0.0509545,0,975.418,12028.4,4409.26,2543.2,13618.9,0.0116027,125.92,6.64136,2.85885,1.1254,1.62259,0.00132423,-0.00198102,0.0303921,0.0428573,0.00337144,335.902,221.878,11.7228,79.1839,0.0893126,0.03306,0.406822,240,24
1743,8.1827,2024.34,559.142,550.96,0.0454746,0,13.5172,6.94247e+07,3.69551,1.5184,-10.5125,614.749,37.1932,50.4253,0,0.0215435,-0.00876999,0.0509229,0,698.5,12019.3,4411.41,2539.24,13613.8,0.00016644,133.611,6.52318,2.96271,1.05757,1.5109,0.00151105,-0.00224056,0.035758,0.045044,0.00493074,335.979,222.035,11.9372,79.2176,0.0758861,0.0673314,0.431843,240,24
1744,34.8062,2114.85,598.96,564.154,0.035802,0,10.6203,6.94247e+07,3.83975,1.26574,19.1153,612.881,43.1768,82.756,0,0.00174326,-0.000451421,0.0509773,0,1116.31,12027.5,4413.89,2544.95,13620.4,0.000162311,132.346,6.4829,3.16585,1.23341,1.62421,0.00118938,-0.00232926,0.0305673,0.0463859,0.00410944,336.17,222.209,11.8074,79.4806,0.079205,0.0579049,0.427734,240,24
1745,1.82193,1985.88,561.404,559.582,0.0454548,0,10.6184,6.94247e+07,3.64603,1.0635,-13.4654,595.85,47.0427,69.423,0,0.0109043,-0.00437906,0.0509682,0,1003.07,12032.8,4408.29,2531.55,13616.1,0.00443034,131.282,6.19171,2.40597,1.40492,0.855843,0.00151061,-0.00197031,0.0302906,0.0446332,0.00345207,336.261,221.965,11.6895,78.8916,0.0926474,0.0401001,0.424282,240,24
1746,12.2497,2024.16,579.601,567.351,0.0463342,0,13.4881,7.20949e+07,3.78985,1.54032,-6.52552,583.901,47.2641,94.5821,0,0.00715515,-0.00286064,0.0507769,0,1478.2,12049.3,4403.53,2510.31,13606.7,0.00131449,138.956,6.28097,2.99427,1.29512,1.75373,0.00153995,-0.00201894,0.0355232,0.0463243,0.00500291,336.666,221.768,11.7268,78.8149,0.0836758,0.0336292,0.449242,240,24
1747,34.7672,2043.62,597.003,562.236,0.0466269,0,10.5765,7.20949e+07,3.85608,1.28537,19.0947,587.959,47.8671,85.09,0,0.00254116,-0.000961746,0.0507671,0,1211.43,12054.3,4405.99,2519.08,13613.4,0.00120368,137.67,6.69318,3.06434,1.00966,1.8763,0.00154985,-0.00230955,0.0304221,0.0471303,0.00417402,336.916,221.939,11.8066,79.2811,0.0752359,0.038561,0.445068,240,24
1748,-18.5648,2009.5,543.789,562.354,0.0537405,0,10.5671,7.20949e+07,3.86868,1.08131,-34.0336,613.255,45.1577,68.8785,0,0.0118768,-0.00470434,0.0507222,0,965.42,12053.7,4405.84,2492.42,13607.6,0.000939085,136.589,6.35023,2.49547,1.36295,0.845732,0.00178625,-0.00229546,0.030166,0.0468079,0.00351056,336.917,221.975,11.6014,78.8926,0.0833075,0.0332263,0.441558,240,24
1749,-15.3833,1942.75,544.444,559.827,0.05538,0,13.4285,7.47651e+07,3.81687,1.55657,-34.1328,558.454,46.0454,85.7141,0,0.00626411,-0.0024167,0.0504925,0,1253.17,12060.9,4408.29,2454.8,13596.3,0.00311573,144.245,6.23345,2.76606,1.36055,1.62855,0.00184072,-0.0026292,0.0353406,0.046828,0.00505609,337.212,222.15,11.5512,78.8018,0.0872865,0.0358583,0.466459,240,24
1750,20.6409,2042.12,574.5,553.859,0.0506926,0,10.5234,7.47651e+07,4.02404,1.30046,4.8419,612.162,45.5354,67.0046,0,0.00397338,-0.00156512,0.0505124,0,1002.2,12055.8,4407.78,2457.84,13604.6,0.00187901,142.945,6.601,2.92306,1.08785,1.62782,0.00168496,-0.00241445,0.0302333,0.0489318,0.00422337,337.251,222.162,11.5088,79.2658,0.0917028,0.0358977,0.462236,240,24
1751,46.3479,2032.38,579.68,533.332,0.0559444,-0.155502,10.5662,7.47651e+07,4.03223,1.09547,30.86,593.776,32.8504,34.6677,0,0.0122291,-0.00495597,0.050718,0,435.9,12039,4409.61,2518.03,13593.1,0.000238319,141.849,6.44795,2.71795,1.00226,1.16929,0.00186001,-0.00275148,0.0303252,0.0488305,0.00355683,337.091,222.303,11.8847,79.0964,0.0424638,0.130508,0.458679,240,24
1752,2.43955,1998.7,571.873,569.433,0.0501777,0,13.4585,7.74353e+07,4.0614,1.57053,-16.6021,579.972,49.8632,94.0428,0,0.00284386,-0.00102488,0.0506244,0,1392.52,12046.6,4412.17,2498.78,13580.6,0.000647377,149.499,6.54599,2.61819,1.24404,1.04558,0.00166788,-0.00294003,0.0354123,0.0498368,0.00510129,337.455,222.487,11.8607,78.4961,0.087499,0.0373812,0.483555,240,24
1753,43.2546,1999.94,585.649,542.395,0.0482324,0,10.5867,7.74353e+07,3.73026,1.31371,27.671,599.102,46.8694,63.5826,0,0.00234106,-0.000802741,0.0508161,0,945.029,12043,4414.27,2525.71,13586.3,0.000223606,148.185,6.53991,3.05705,1.02038,2.16306,0.00160321,-0.00300299,0.0305069,0.0459569,0.00426629,337.62,222.64,12.0215,79.2038,0.0474196,0.114271,0.479289,240,24
1754,-36.3917,1933.62,529.766,566.158,0.0710204,0,13.4555,8.01055e+07,4.14485,1.74715,-55.6687,512.481,38.3641,83.4462,0,0.001161,-0.000488898,0.0506138,0,1253.4,12047.8,4416.75,2480.13,13564,0.00326578,155.656,6.72331,2.40506,1.12256,0.72661,0.00239556,-0.00294837,0.0354345,0.0510474,0.00567534,337.905,222.821,11.7909,78.6638,0.103885,0.0372252,0.503582,240,24
1755,82.0371,2111.95,638.404,556.367,0.065898,0,13.5145,8.27756e+07,4.49563,2.09662,61.9941,626.269,45.3647,60.608,0,0.00499094,-0.00208382,0.0508874,0,776.1,12047.5,4419,2535.54,13563.8,0.000200997,162.784,6.92936,3.46061,0.916201,2.51776,0.00222598,-0.00291837,0.03594,0.058151,0.00681035,338.133,222.98,12.0329,79.6897,0.0771041,0.0502253,0.526745,240,24
1756,-5.57967,2027.15,563.7,569.279,0.0681097,0,10.5914,8.27756e+07,4.5536,1.73905,-22.3979,605.682,44.2258,82.3545,0,0.0047806,-0.00179329,0.0508389,0,1034,12056.9,4413.5,2511.09,13558.2,0.00237889,161.045,6.29483,2.22605,1.52061,0.573011,0.00229905,-0.00245768,0.0302764,0.0576198,0.00564808,338.349,222.726,11.7869,78.6713,0.0951893,0.0501659,0.521096,240,24
1757,52.1978,2089.63,613.606,561.409,0.0693698,0,10.6082,8.27756e+07,4.4306,1.45288,35.7717,622.118,45.9411,69.788,0,0.00869249,-0.00360282,0.0509192,0,1026.7,12059,4410.39,2535.77,13568.7,0.00254286,159.592,6.72344,3.16921,1.06824,2.11941,0.0023415,-0.00244579,0.0305208,0.0559069,0.00471787,338.397,222.613,11.7796,79.6169,0.0823093,0.0465491,0.516379,240,24
1758,-79.1976,1894.49,477.225,556.423,0.0806702,0,64.2723,8.54458e+07,4.34943,1.86228,-149.603,525.043,34.0653,54.3715,0,0.00523626,-0.00232698,0.294546,0,748.927,12051.2,4412.65,2478.33,13477.1,0.00202877,166.94,6.67898,1.49879,0.907999,0.218441,0.00271654,-0.00272924,0.181146,0.055007,0.00604965,338.424,222.788,11.6737,78.5636,0.150086,0.16049,0.540282,240,24
1759,12.0172,1971.33,565.861,553.844,0.0838494,0,10.4839,8.54458e+07,4.4656,1.55362,-4.4087,555.515,55.596,119.234,0,0.0146598,-0.00588206,0.0503229,0,1689.2,12067.4,4405.49,2424.67,13511.7,0.00358448,165.387,6.45848,3.03464,1.30631,1.91617,0.00286537,-0.00250375,0.030234,0.0563548,0.00504615,338.768,222.459,11.3902,79.211,0.0946703,0.0365514,0.535236,240,24
1760,55.9898,2064.68,607.607,551.617,0.0854041,-0.168932,10.4867,8.54458e+07,4.46371,1.30656,39.9849,594.028,48.2686,77.4582,0,0.00497559,-0.00198428,0.0503363,0,1037,12064.1,4407.74,2458.42,13522.6,0.000368514,164.08,6.45277,2.9756,1.18977,1.61007,0.00288905,-0.00292851,0.030235,0.0555288,0.00424294,338.759,222.618,11.525,79.4108,0.0722322,0.0741851,0.530993,240,24
1761,-26.1258,2018.25,541.453,567.579,0.0774774,0,13.3547,8.8116e+07,4.67005,1.74739,-45.8216,626.081,48.2155,70.1942,0,0.00204971,-0.000623588,0.0501387,0,977.8,12064.8,4410.24,2419.09,13507.9,0.00147553,171.545,6.41838,2.59292,1.34265,0.85684,0.0026248,-0.00324648,0.0352567,0.0574431,0.00567603,338.938,222.797,11.5035,78.6614,0.100935,0.0350339,0.555266,240,24
1762,-228.641,1665.39,320.076,548.718,0.0866249,0,44.3956,8.8116e+07,4.40168,1.46374,-278.824,511.836,38.3354,55.5343,0,0.019483,-0.00820567,0.213099,0,749.4,12059.6,4412.47,2356.87,13298.1,0.0116813,170.081,5.45088,1.05248,1.92116,0.215277,0.002924,-0.00317415,0.125715,0.0549917,0.00475385,339.01,222.993,11.2387,76.6968,0.265259,0.147096,0.550512,240,24
1763,65.323,1982.05,598.689,533.366,0.085029,0,13.2011,9.07862e+07,4.97922,1.87375,45.3449,599.315,50.1823,54.7689,0,0.0214344,-0.00931619,0.0494348,0,807.413,12043.8,4406.41,2355.34,13353.5,0.00177341,177.398,6.30979,2.29927,1.53996,0.810676,0.00287261,-0.00277206,0.0341067,0.0613541,0.00604085,339.093,222.713,11.402,75.8709,0.0846198,0.0590725,0.573686,240,24
1764,74.4074,1976.59,610.762,536.354,0.0843889,0,10.3274,9.07862e+07,4.97482,1.56696,57.6211,568.228,45.3065,87.0094,0,0.00297005,-0.00101019,0.0495717,0,1392.6,12030.1,4408.34,2340.07,13441.7,0.000809724,175.831,6.23598,2.49363,1.47066,1.1054,0.00285342,-0.00316518,0.0288733,0.0617006,0.00505249,338.881,222.856,11.0087,76.0549,0.0822161,0.033337,0.568634,240,24
1765,-22.5761,1870.29,512.686,535.262,0.0901191,0,57.1063,9.07862e+07,4.6925,1.32139,-85.6087,546.614,38.1067,51.4527,0,0.00585795,-0.00247798,0.27411,0,749.242,12011.4,4410.25,2305.6,13410.6,0.0121848,174.51,6.50984,1.89178,0.909388,0.282687,0.00304469,-0.00337706,0.158837,0.0582241,0.00426136,338.421,223.002,10.6121,75.9326,0.11591,0.140853,0.564372,240,24
1766,42.9366,1980.29,577.084,534.148,0.0886706,0,13.2219,9.34564e+07,5.05122,1.76649,22.9794,602.914,46.0897,47.9302,0,0.0144979,-0.00620771,0.049434,0,698.5,11994.7,4412.07,2296.72,13451.7,0.000320792,182,6.20519,2.94663,1.27114,1.87227,0.00299704,-0.00351203,0.034169,0.0622904,0.00567429,338.352,223.136,10.9014,76.3369,0.0732381,0.0405207,0.588217,240,24
1767,130.534,2117.59,666.955,536.421,0.0775007,0,10.3834,9.34564e+07,5.13212,1.48316,113.612,639.131,48.3578,75.5494,0,0.00272927,-0.00099344,0.0498403,0,1259.5,11986.5,4410.32,2319.05,13552.8,0.00369457,180.517,6.4793,3.28831,1.02264,2.44032,0.00262972,-0.00320589,0.0294614,0.0630645,0.00476564,338.283,223.066,10.8731,77.772,0.072004,0.0351925,0.583452,240,24
1768,59.269,2025.5,612.929,553.66,0.0783505,0,13.337,9.61265e+07,4.98795,1.903,39.1172,587.126,51.1732,80.2341,0,0.00488489,-0.00194419,0.0498779,0,1211.5,11997,4410.28,2398.52,13494.6,0.00156627,187.942,6.37733,2.76365,1.13819,1.34749,0.00265472,-0.0030359,0.0346054,0.0616627,0.00610547,338.599,223.104,11.3567,77.0529,0.0795365,0.0353086,0.607167,240,24
1769,46.0609,2062.1,607.409,561.348,0.0974788,0,13.3415,9.87967e+07,5.57481,2.23768,25.0043,611.887,46.3211,50.4823,0,0.000210912,-0.000101282,0.0499758,0,698.386,11994.9,4412.62,2434.36,13478.8,0.000246967,194.982,7.06112,3.12073,0.698465,1.53312,0.00332555,-0.00338794,0.0347447,0.0725865,0.00717545,338.674,223.264,11.4956,77.5031,0.0656559,0.0903333,0.62968,240,24
1770,81.4193,2091.53,634.231,552.812,0.0829725,0,10.4788,9.87967e+07,5.22216,1.86456,63.9362,618.409,45.5041,76.0309,0,0.00100565,-0.000330802,0.0502983,0,1026.72,11992.1,4414.83,2416.66,13565.2,0.00143685,193.118,6.63727,2.99322,1.10599,1.81454,0.00283243,-0.00341969,0.0298283,0.0673979,0.00598075,338.642,223.422,11.3108,78.3735,0.0786187,0.0405563,0.623699,240,24
1771,-20.6609,1950.45,534.848,555.509,0.0877592,0,13.3673,1.01467e+08,4.85382,2.21098,-41.0066,588.023,44.2018,70.3513,0,0.00296794,-0.00113402,0.0500574,0,975.5,11997.6,4413.16,2415.65,13512.7,0.00708789,200.212,6.44265,2.49573,1.16222,0.678964,0.00298743,-0.0026976,0.0347282,0.0626566,0.00709202,338.878,223.37,11.4978,77.3468,0.0859942,0.032894,0.646433,240,24
1772,19.4255,2025.56,576.644,557.219,0.0936825,0,10.4287,1.01467e+08,5.38658,1.84533,1.85115,609.034,48.2783,72.0982,0,0.0172142,-0.00731976,0.0500576,0,1002.03,12002.5,4411.59,2413.53,13513.6,0.00344453,198.367,6.68952,3.04984,1.04484,1.90706,0.00318544,-0.00260161,0.0296977,0.0689082,0.00592084,339.001,223.332,11.3629,78.1219,0.0855664,0.0390807,0.640512,240,24
1773,11.5621,2015.92,571.644,560.082,0.0942683,0,13.3396,1.04137e+08,5.51319,2.19588,-9.39604,607.21,45.5228,74.4361,0,0.00859199,-0.00364909,0.0499651,0,1034,12005.7,4413.97,2407.99,13499.6,0.000201425,205.45,6.40047,2.64411,1.31573,1.05227,0.00320441,-0.00293225,0.0346664,0.0692392,0.00704555,339.153,223.503,11.3805,77.5514,0.0875519,0.0468463,0.663215,240,24
1774,-137.784,1778.17,403.84,541.624,0.16223,0,64.8355,1.04137e+08,5.56663,1.83537,-209.86,469.614,32.9941,51.659,0,0.00284095,-0.00120016,0.311211,0,749.4,11989.8,4415.98,2353.15,13362.3,0.00373991,203.615,5.94551,1.31648,1.47447,0.219543,0.00546511,-0.0029139,0.18184,0.0697983,0.00589046,338.984,223.672,11.0813,76.2271,0.242984,0.185978,0.657324,240,24
1775,98.0735,2042.19,622.801,524.728,0.130172,0,13.2397,1.06807e+08,5.68499,2.18532,77.0913,588.263,49.9905,40.6528,0,0.00563245,-0.00246541,0.0495887,0,598.7,11973.6,4417.66,2357.04,13444.7,0.000183861,210.641,6.54391,3.55329,1.22833,3.2409,0.00439852,-0.00374049,0.0349157,0.0709706,0.00701001,338.931,223.797,11.1467,78.3579,0.0551065,0.116274,0.679802,240,24
1776,13.281,1951.86,546.466,533.185,0.125194,0,10.3433,1.06807e+08,5.71344,1.82901,-4.47946,548.933,30.0091,39.6289,0,-5.60671e-05,-0.000114402,0.0496478,0,625.5,11952.8,4419.48,2357.45,13462.5,0.000185317,208.812,6.54531,1.60758,0.539171,0.351268,0.0042339,-0.00417699,0.0296849,0.0717204,0.00586871,338.725,223.944,11.1391,77.826,0.0838512,0.551908,0.673934,240,24
1777,48.1553,1972.68,592.737,544.582,0.104557,0,10.3664,1.06807e+08,5.50703,1.54381,30.8396,565.408,56.2549,98.5621,0,0.00667785,-0.00258872,0.0497586,0,1392.13,11955.2,4421.6,2376.17,13473.9,0.00672626,207.268,6.19316,2.4419,1.88693,0.857715,0.00354737,-0.00417713,0.029441,0.0691566,0.00495515,338.766,224.101,11.0294,77.2919,0.0833404,0.034806,0.668979,240,24
1778,62.8176,2028.36,603.135,540.318,0.09948,0,13.3243,1.09477e+08,5.50426,1.95801,42.1229,601.613,48.7152,66.2998,0,0.0175768,-0.00746256,0.0499069,0,1001.87,11950.8,4416.47,2416.92,13472.4,0.000808309,214.579,6.36374,2.82391,1.10214,1.38858,0.00342591,-0.00353758,0.0347478,0.070022,0.00628345,338.874,223.853,11.4156,76.9544,0.0840011,0.0365333,0.692408,240,24
1779,110.088,2103.06,661.906,551.818,0.0891373,0,10.4624,1.09477e+08,5.74652,1.6491,92.3164,620.252,45.4389,56.769,0,0.00637438,-0.00279443,0.0502194,0,776.1,11951.2,4418.68,2413.47,13569.5,0.0001835,212.93,6.98728,3.30096,0.696723,2.25471,0.00303759,-0.00383213,0.0299549,0.0715234,0.00529367,338.946,224.006,11.3345,78.4157,0.0626241,0.0695037,0.687114,240,24
1780,-8.24587,2033.03,558.99,567.236,0.0810822,0,13.3503,1.12148e+08,5.81475,2.04662,-29.3784,627.369,46.9831,71.1524,0,0.00424923,-0.00171056,0.0499818,0,977.8,11962.6,4419.06,2422.58,13512.4,0.0039689,220.185,6.56056,2.65013,1.18249,0.860958,0.00276549,-0.00344585,0.0348852,0.0725911,0.00657182,339.216,224.068,11.4322,77.5895,0.0944346,0.0432458,0.710411,240,24
1781,-42.1519,1875.75,507.48,549.632,0.0876402,0,10.3747,1.12148e+08,5.11482,1.72209,-59.279,573.948,47.6067,81.7739,0,0.00729832,-0.00317865,0.0497988,0,1417.97,11964.6,4421.35,2371.57,13503.9,0.00041887,218.463,6.3336,2.43377,1.28469,1.00213,0.00298328,-0.00331716,0.0294496,0.0649358,0.00553111,339.322,224.234,11.2195,77.3226,0.07515,0.0655097,0.70488,240,24
1782,-8.58767,1912.71,531.497,540.085,0.0841281,0,13.2712,1.14818e+08,5.66369,2.10574,-29.5479,578.626,47.5224,92.7897,0,0.00829092,-0.00336271,0.0496321,0,1392.6,11964.9,4419.58,2347.8,13490.7,0.00218798,225.639,5.91885,2.73639,1.64516,1.7186,0.00286645,-0.00271026,0.0345312,0.0705893,0.00676302,339.511,224.186,11.2512,77.064,0.0879651,0.0344398,0.727907,240,24
1783,88.0013,2096.72,634.686,546.685,0.0834003,0,10.3756,1.14818e+08,6.20935,1.77148,69.7247,638.838,44.1315,83.7353,0,0.00849455,-0.00356619,0.0498027,0,1259.42,11968.8,4418.89,2393.19,13513,0.00113504,223.868,6.61871,3.58201,1.10102,2.90008,0.00284365,-0.00253993,0.029819,0.0769867,0.00569076,339.612,224.189,11.279,78.6437,0.0768832,0.0350562,0.722216,240,24
1784,27.8703,1990.34,579.743,551.872,0.085421,0,10.379,1.14818e+08,5.90779,1.5039,10.1624,586.41,46.2436,85.6377,0,0.00572343,-0.00231542,0.0498193,0,1211.43,11977.7,4418.43,2401.67,13507.3,0.00731261,222.364,6.27775,2.65916,1.34803,1.05273,0.00291038,-0.00237648,0.0296132,0.0739008,0.00483239,339.679,224.207,11.2249,78.2364,0.081869,0.030457,0.717384,240,24
1785,-7.25802,2014.7,549.804,557.062,0.0932791,0,13.2875,1.17488e+08,5.93297,1.93292,-28.326,627.951,43.7915,71.4197,0,0.0183384,-0.00787109,0.0497139,0,977.8,11976.2,4413.84,2382.98,13491.9,0.000866537,229.71,6.2303,2.79874,1.40468,1.36421,0.00321944,-0.00226556,0.0347636,0.0753736,0.00621274,339.808,224.017,11.3559,77.7775,0.0906395,0.0458101,0.740998,240,24
1786,48.5408,2058.48,606.941,558.4,0.0915767,0,10.3647,1.17488e+08,5.96891,1.63513,30.6628,612.467,42.7255,44.9096,0,0.00195755,-0.000854659,0.0497506,0,598.642,11975.5,4416.17,2404.96,13503,0.00021163,228.075,6.83761,3.2288,0.955881,1.78811,0.00311564,-0.00248903,0.0297062,0.0759016,0.00525665,339.849,224.179,11.3204,78.4813,0.0555699,0.10407,0.735741,240,24
1787,70.121,2076.26,620.408,550.287,0.0880149,0,13.3339,1.20158e+08,5.98144,2.03979,48.8536,610.337,41.5773,78.7258,0,0.000529316,-0.000171258,0.0499409,0,1026.64,11973.2,4418.33,2481.05,13470.9,0.00241661,235.312,6.73955,2.77078,0.996539,1.25415,0.00299728,-0.00255146,0.0349847,0.0768142,0.00655915,340.001,224.337,11.7916,78.0123,0.0929042,0.0333456,0.759014,240,24
1788,-9.03575,1957.19,561.496,570.532,0.0961895,0,10.3756,1.20158e+08,5.78388,1.72269,-26.8327,557.437,55.2662,124.708,0,0.025264,-0.010615,0.049803,0,1689.11,12004,4410.74,2433.14,13462.9,0.00124492,233.59,6.55801,2.72119,1.19265,1.04153,0.00326885,-0.00208434,0.0294934,0.0751087,0.00554043,340.441,223.983,11.3734,77.7308,0.097584,0.0385005,0.753473,240,24
1789,-14.8845,2004.17,553.519,568.404,0.0972611,0,13.2526,1.22828e+08,6.17428,2.11099,-36.3269,609.066,48.107,69.0148,0,0.00392083,-0.00162946,0.0495707,0,965.142,12006.5,4409.49,2402.04,13448.1,0.00179555,240.742,6.68061,2.87208,1.16474,1.49053,0.00330395,-0.00210464,0.0346709,0.0787252,0.00679148,340.538,223.963,11.3204,77.8816,0.0761401,0.0534446,0.776495,240,24
1790,78.7988,2097.06,636.539,557.74,0.0987623,0,10.3612,1.22828e+08,6.20835,1.78171,60.5451,629.837,46.0124,62.3901,0,0.00287546,-0.0011918,0.0497338,0,848.2,12007.7,4411.81,2447,13464.4,0.00027277,238.961,6.76583,3.43099,1.05734,2.33701,0.00335527,-0.00251614,0.0298271,0.0785101,0.00573291,340.591,224.124,11.4403,78.8877,0.0686469,0.0585133,0.770762,240,24
1791,66.2998,2048.26,616.077,549.778,0.0900081,0,13.3125,1.25499e+08,5.9347,2.15999,44.9814,592.071,49.027,86.8623,0,0.0025182,-0.000890467,0.0498641,0,1368.6,12012.7,4408.78,2489.35,13455,0.00184805,246.06,6.50588,2.87242,1.16435,1.59208,0.00306309,-0.00217203,0.0350927,0.0748859,0.00695261,340.78,224.002,11.8049,78.6283,0.08593,0.0411787,0.793629,240,24
1792,-5.51048,1999.34,562.139,567.649,0.0921381,0,10.3641,1.25499e+08,6.1506,1.82296,-23.7581,620.532,46.1655,69.9419,0,0.00482703,-0.00193913,0.0497476,0,1026.8,12020.7,4409.01,2462.08,13452.3,0.00145689,244.237,6.49439,2.58663,1.37314,0.94589,0.00313397,-0.00212321,0.0295867,0.0770537,0.00586842,340.968,224.062,11.6769,78.0349,0.0909444,0.039792,0.787761,240,24
